"Journal","Field","Publisher","Publisher type","Business model","Institution","Institution type","Country","Website","APC Euros","Scimago Rank","Scimago Quartile","H index","PCI partner","e-ISSN","p-ISSN"
"Molecular Plant Pathology","Plant Biology and Physiology","John Wiley & Sons","For-profit associated with a society","OA","British Society for Plant Pathology","Society/Association","USA","https://bsppjournals.onlinelibrary.wiley.com/journal/13643703","3207","1.453","Q1 (Agronomy and Crop Science; Plant Science; Soil Science)","145","No","1364-3703","1464-6722"
"Molecular Psychiatry","Biochemistry and Molecular Biology","Springer Nature","For-profit","Hybrid","","","Germany","https://www.nature.com/mp/","4543","4.602","Q1 (Cellular and Molecular Neuroscience; Molecular Biology; Psychiatry and Mental Health)","274","No","1476-5578","1359-4184"
"Molecular Reproduction and Development","Biochemistry and Molecular Biology","John Wiley & Sons","For-profit","Hybrid","","","USA","https://onlinelibrary.wiley.com/journal/10982795","2969","0.875","Q2 (Developmental Biology; Genetics)","121","No","1098-2795","1040-452X"
"Molecular Systems Biology","Biochemistry and Molecular Biology","Springer Nature","For-profit associated with a society","OA","European Molecular Biology Organization (EMBO) Press","","Germany / UK","https://www.embopress.org/journal/17444292","7545","4.229","Q1 (Agricultural and Biological Sciences; Applied Mathematics; Biochemistry, Genetics and Molecular Biology; Computational Theory and Mathematics; Immunology and Microbiology; Information Systems; Medicine)","185","No","1744-4292",""
"Molecular Therapy","Clinical and Medical Sciences","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.cell.com/molecular-therapy-family/molecular-therapy/home","3176","3.814","Q1 (Drug Discovery; Genetics; Medicine; Molecular Biology; Molecular Medicine; Pharmacology)","233","No","1525-0024","1525-0016"
"Molecular Therapy Nucleic Acids","Methodology and Experimental Techniques","Elsevier (Cell Press)","For-profit associated with a society","OA","American Society of Gene & Cell Therapy","Society/Association","USA","https://www.cell.com/molecular-therapy-family/nucleic-acids/home","3398","2.068","Q1 (Drug Discovery; Molecular Medicine)","113","No","2162-2531","2162-2531"
"Molecular Therapy: Methods and Clinical Development","Methodology and Experimental Techniques","Elsevier (Cell Press)","For-profit associated with a society","OA","American Society of Gene & Cell Therapy","Society/Association","USA","https://www.cell.com/molecular-therapy-family/methods/home","2966","1.749","Q1 (Genetics; Molecular Biology; Molecular Medicine)","77","No","2329-0501","2329-0501"
"Molecular Vision","Biochemistry and Molecular Biology","Emory University","University Press","OA diamond","Molecular Vision","","USA","https://www.molvis.org/molvis/","0","0.503","Q2 (Ophthalmology)","110","No","1090-0535",""
"Molecular and Cellular Biochemistry","Biochemistry and Molecular Biology","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://link.springer.com/journal/11010","2073","1.174","Q1 (Clinical Biochemistry; Medicine)","146","No","1573-4919","0300-8177"
"Molecular and Cellular Biology","Biochemistry and Molecular Biology","Taylor & Francis Group","For-profit","Hybrid","","","USA","https://www.tandfonline.com/journals/tmcb20","2581","0.984","Q2 (Molecular Biology)","367","No","1098-5549","0270-7306"
"Molecular and Cellular Endocrinology","Biochemistry and Molecular Biology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/molecular-and-cellular-endocrinology","2695","1.232","Q1 (Biochemistry)","181","No","1872-8057","0303-7207"
"Molecular and Cellular Neuroscience","Neuroscience and Neurobiology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/molecular-and-cellular-neuroscience","2175","1.124","Q2 (Cell Biology; Cellular and Molecular Neuroscience; Molecular Biology)","154","No","1095-9327","1044-7431"
"Molecular and Cellular Proteomics","Biochemistry and Molecular Biology","Elsevier","For-profit associated with a society","OA","American Society for Biochemistry and Molecular Biology","Society/Association","Netherlands","https://www.mcponline.org/","3021","2.349","Q1 (Analytical Chemistry; Biochemistry; Medicine; Molecular Biology)","219","No","1535-9484","1535-9476"
"Molecules and Cells","Biochemistry and Molecular Biology","Elsevier","For-profit associated with a society","OA","Korean Society for Molecular and Cellular Biology","Society/Association","USA","https://www.sciencedirect.com/journal/molecules-and-cells","","1.932","Q1 (Cell Biology; Medicine; Molecular Biology)","108","No","0219-1032","1016-8478"
"Nature Biotechnology","Biotechnology and Bioengineering","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://www.nature.com/nbt/","11724","23.109","Q1 (Applied Microbiology and Biotechnology; Bioengineering; Biomedical Engineering; Biotechnology; Molecular Medicine)","553","No","1546-1696","1087-0156"
"Nature Cell Biology","Cell Biology and Developmental Biology","Springer Nature","For-profit","Hybrid","","","Germany","https://www.nature.com/ncb/","10898","9.085","Q1 (Cell Biology)","431","No","1476-4679","1465-7392"
"Nature Chemical Biology","Biochemistry and Molecular Biology","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://www.nature.com/nchembio/","10898","6.032","Q1 (Cell Biology; Molecular Biology)","282","No","1552-4469","1552-4450"
"Nature Metabolism","Biochemistry and Molecular Biology","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://www.nature.com/natmetab/","8720","9.602","Q1 (Cell Biology; Endocrinology, Diabetes and Metabolism; Internal Medicine; Physiology)","113","No","2522-5812",""
"Nature Microbiology","Microbiology and Infectious Diseases","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://www.nature.com/nmicrobiol/","11721","7.44","Q1 (Applied Microbiology and Biotechnology; Cell Biology; Genetics; Immunology; Microbiology)","176","No","2058-5276",""
"Nature Reviews Microbiology","Microbiology and Infectious Diseases","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://www.nature.com/nrmicro/","","18.406","Q1 (Immunology and Microbiology; Infectious Diseases; Microbiology)","421","No","1740-1534","1740-1526"
"Nature Reviews Molecular Cell Biology","Miscellaneous / Interdisciplinary","Springer Nature","For-profit","","","","Germany / UK","https://www.nature.com/nrm/","","35.568","Q1 (Cell Biology; Molecular Biology)","553","No","1471-0080","1471-0072"
"Nature Structural and Molecular Biology","Biochemistry and Molecular Biology","Springer Nature","For-profit","Hybrid","","","Germany","https://www.nature.com/nsmb/","9727","6.761","Q1 (Molecular Biology; Structural Biology)","317","No","1545-9985","1545-9993"
"Neuron Glia Biology","Neuroscience and Neurobiology","Cambridge University Press (CUP)","University Press","","","","UK","https://www.cambridge.org/core/journals/neuron-glia-biology","","","","","No","1741-0533","1740-925X"
"Neuropeptides","Neuroscience and Neurobiology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/neuropeptides","1735","0.786","Q2 (Medicine; Neurology)","83","No","1532-2785","0143-4179"
"Neuropharmacology","Neuroscience and Neurobiology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/neuropharmacology","3001","1.568","Q1 (Cellular and Molecular Neuroscience; Pharmacology)","206","No","1873-7064","0028-3908"
"Neuropsychopharmacology","Neuroscience and Neurobiology","Springer Nature","For-profit","Hybrid","","","Germany","https://www.nature.com/npp","4159","2.988","Q1 (Pharmacology; Psychiatry and Mental Health)","269","No","1740-634X","0893-133X"
"Neurotoxicity Research","Neuroscience and Neurobiology","Springer Nature","For-profit associated with a society","Hybrid","Neurotoxicity Society","Society/Association","Germany / UK","https://link.springer.com/journal/12640","2640","0.861","Q2 (Neuroscience; Toxicology)","94","No","1476-3524","1029-8428"
"Neurotoxicology","Neuroscience and Neurobiology","Elsevier","For-profit associated with a society","OA","International Neurotoxicology Association","Society/Association","Netherlands","https://www.sciencedirect.com/journal/neurotoxicology","1708","1.026","Q1 (Toxicology)","141","No","1872-9711","0161-813X"
"Open Biology","Biochemistry and Molecular Biology","The Royal Society","Non-profit","OA","The Royal Society","Society/Association","UK","https://royalsocietypublishing.org/journal/rsob","2532","1.335","Q1 (Biochemistry, Genetics and Molecular Biology; Neuroscience)","93","No","2046-2441",""
"Plant Cell","Plant Biology and Physiology","Oxford University Press (OUP)","University Press","Hybrid","","","UK","https://academic.oup.com/plcell","5165","4.088","Q1 (Cell Biology; Plant Science)","428","No","1532-298X","1040-4651"
"Plant Molecular Biology","Plant Biology and Physiology","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://link.springer.com/journal/11103","3034","1.113","Q1 (Agronomy and Crop Science; Medicine; Plant Science)","208","No","1573-5028","0167-4412"
"Plant Molecular Biology Reporter","Plant Biology and Physiology","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://link.springer.com/journal/11105","3138","0.484","Q2 (Plant Science)","76","No","1572-9818","0735-9640"
"Plant Physiology and Biochemistry","Plant Biology and Physiology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.journals.elsevier.com/plant-physiology-and-biochemistry","4220","1.312","Q1 (Biochemistry; Genetics; Physiology; Plant Science)","183","No","1873-2690","0981-9428"
"Plant and Cell Physiology","Plant Biology and Physiology","Oxford University Press (OUP)","University Press","Hybrid","","","UK","https://academic.oup.com/pcp","2990","1.586","Q1 (Medicine; Physiology; Plant Science)","199","No","1471-9053","0032-0781"
"Progress in Biophysics and Molecular Biology","Biochemistry and Molecular Biology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/progress-in-biophysics-and-molecular-biology","3107","0.999","Q1 (Biophysics)","131","No","1873-1732","0079-6107"
"Proteins: Structure, Function, and Bioinformatics","Structural Biology and Biophysics","John Wiley & Sons","For-profit","Hybrid","","","USA","https://onlinelibrary.wiley.com/journal/10970134","2580","1.096","Q2 (Biochemistry; Genetics; Molecular Biology; Structural Biology)","214","No","1097-0134","0887-3585"
"RNA Biology","Biochemistry and Molecular Biology","Taylor & Francis Group","For-profit","OA","","","USA","https://www.tandfonline.com/journals/krnb20","3432","1.504","Q1 (Molecular Biology)","121","No","1555-8584","1547-6286"
"Regenerative Medicine","Clinical and Medical Sciences","Taylor & Francis Group","For-profit","Hybrid","","","USA","https://www.tandfonline.com/journals/irme20","3238","0.487","Q2 (Embryology)","80","No","1746-076X","1746-0751"
"Regenerative Therapy","Clinical and Medical Sciences","Elsevier","For-profit associated with a society","OA","Japanese Society for Regenerative Medicine","Society/Association","Netherlands","https://www.journals.elsevier.com/regenerative-therapy","154","0.836","Q2 (Biomaterials; Biomedical Engineering; Developmental Biology)","42","No","2352-3204","2352-3204"
"Research in Microbiology","Microbiology and Infectious Diseases","Elsevier","For-profit associated with a society","Hybrid","Institut Pasteur","University/Government","Netherlands","https://www.pasteur.fr/fr/research-microbiology","1507","0.916","Q1 (Medicine)","129","No","1769-7123","0923-2508"
"Science Signaling","Biochemistry and Molecular Biology","American Association for the Advancement of Science (AAAS)","Non-profit","Hybrid","American Association for the Advancement of Science","Society/Association","USA","https://www.science.org/journal/signaling","2471","2.05","Q1 (Biochemistry; Cell Biology; Molecular Biology)","193","No","1937-9145","1945-0877"
"Seminars in Cell and Developmental Biology","Cell Biology and Developmental Biology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/seminars-in-cell-and-developmental-biology","2151","2.707","Q1 (Cell Biology; Developmental Biology)","183","No","1096-3634","1084-9521"
"Small GTPases","Miscellaneous / Interdisciplinary","Taylor & Francis Group","For-profit","OA","","","UK","https://www.tandfonline.com/journals/ksgt20","796","0.736","Q2 (Biochemistry)","54","No","2154-1256","2154-1248"
"Stem Cell Reports","Stem Cell Research","Elsevier (Cell Press)","For-profit associated with a society","OA","International Society for Stem Cell Research","Society/Association","USA","https://www.cell.com/stem-cell-reports","3659","2.038","Q1 (Biochemistry; Cell Biology; Developmental Biology; Genetics)","127","No","2213-6711","2213-6711"
"Stem Cell Research","Stem Cell Research","Elsevier","For-profit","OA","","","Netherlands","https://www.sciencedirect.com/journal/stem-cell-research","912","0.333","Q3 (Medicine)","86","No","1876-7753","1873-5061"
"Stem Cell Research and Therapy","Stem Cell Research","Springer Nature (BioMed Central)","For-profit","OA","","","UK","https://stemcellres.biomedcentral.com/","3348","1.939","Q1 (Biochemistry, Genetics and Molecular Biology; Cell Biology; Medicine; Molecular Medicine)","150","No","1757-6512",""
"Stem Cell Reviews and Reports","Stem Cell Research","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://link.springer.com/journal/12015","2383","1.217","Q2 (Cancer Research; Cell Biology)","96","No","2629-3277","2629-3269"
"Stem Cells","Stem Cell Research","Oxford University Press (OUP)","University Press","Hybrid","","","UK","https://academic.oup.com/stmcls","3856","1.244","Q1 (Developmental Biology; Medicine)","264","No","1549-4918","1066-5099"
"Stem Cells Translational Medicine","Stem Cell Research","Oxford University Press (OUP)","University Press","OA","AlphaMed Press","","UK","https://academic.oup.com/stcltm?login=false","2930","1.588","Q1 (Developmental Biology; Medicine)","116","No","2157-6580","2157-6564"
"Stem Cells and Development","Stem Cell Research","Sage Publishing","For-profit associated with a society","Hybrid","the International Federation of Adipose Therapeutics and Science (IFATS)","","USA","https://journals.sagepub.com/home/stca","3291","0.532","Q3 (Developmental Biology; Hematology)","142","No","1557-8534","1547-3287"
"The International Journal of Neuropsychopharmacology","Neuroscience and Neurobiology","Oxford University Press (OUP)","University Press","OA","Collegium Internationale Neuro-Psychopharmacologicum (CINP)","","UK","https://academic.oup.com/ijnp/issue","2712","1.651","Q1 (Pharmacology; Psychiatry and Mental Health)","135","No","1469-5111","1461-1457"
"The Journal of Biochemistry","Biochemistry and Molecular Biology","Oxford University Press (OUP)","University Press","OA","","","UK","https://academic.oup.com/jb/?login=false","2415","0.807","Q2 (Biochemistry; Medicine)","134","No","1756-2651","0021-924X"
"The Korean Journal of Physiology & Pharmacology","Pharmacology and Toxicology","Korean Physiological Society (KPS); Korean Society of Pharmacology (KSP)","Non-profit","OA","Korean Physiological Society (KPS); Korean Society of Pharmacology (KSP)","Society/Association","Republic of Korea (South Korea)","https://www.kjpp.net/main.html","","0.606","Q3 (Pharmacology; Physiology)","46","No","2093-3827","1226-4512"
"The Lancet Microbe","Microbiology and Infectious Diseases","Elsevier","For-profit","OA","","","Netherlands","https://www.thelancet.com/journals/lanmic/home","5580","5.192","Q1 (Infectious Diseases; Microbiology; Virology)","67","No","2666-5247","2666-5247"
"Tissue and Cell","Cell Biology and Developmental Biology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/tissue-and-cell","2639","0.701","Q2 (Medicine)","64","No","1532-3072","0040-8166"
"Trends in Cell Biology","Cell Biology and Developmental Biology","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.cell.com/trends/cell-biology","6901","6.813","Q1 (Cell Biology)","281","No","1879-3088","0962-8924"
"Trends in Endocrinology & Metabolism","Biochemistry and Molecular Biology","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.cell.com/trends/endocrinology-metabolism/home","3691","4.543","Q1 (Endocrinology; Endocrinology, Diabetes and Metabolism)","215","No","1879-3061","1043-2760"
"Trends in Microbiology","Microbiology and Infectious Diseases","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.sciencedirect.com/journal/trends-in-microbiology","5499","3.364","Q1 (Infectious Diseases; Microbiology; Virology)","251","No","1878-4380","0966-842X"
"Trends in Molecular Medicine","Miscellaneous / Interdisciplinary","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.cell.com/trends/molecular-medicine/home","7610","3.681","Q1 (Molecular Biology; Molecular Medicine)","223","No","1471-499X","1471-4914"
"Trends in Pharmacological Sciences","Pharmacology and Toxicology","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.cell.com/trends/pharmacological-sciences/home","6635","4.447","Q1 (Pharmacology; Toxicology)","261","No","1873-3735","0165-6147"
"World Journal of Microbiology and Biotechnology","Microbiology and Infectious Diseases","Springer Nature","For-profit associated with a society","Hybrid","International Union of Microbiological Societies (IUMS)","Society/Association","Germany / UK","https://link.springer.com/journal/11274","200","0.909","Q1 (Applied Microbiology and Biotechnology; Medicine)","133","No","1573-0972","0959-3993"
"Yeast","Microbiology and Infectious Diseases","John Wiley & Sons","For-profit","OA","","","USA","https://onlinelibrary.wiley.com/journal/10970061","3039","0.626","Q2 (Applied Microbiology and Biotechnology; Biotechnology; Medicine)","116","No","1097-0061","0749-503X"
"mBio","Microbiology and Infectious Diseases","American Society for Microbiology (ASM)","Non-profit","OA","American Society for Microbiology (ASM)","Society/Association","USA","https://journals.asm.org/journal/mbio","3697","2.002","Q1 (Microbiology; Virology)","193","No","2150-7511","2161-2129"
"mSphere","Microbiology and Infectious Diseases","American Society for Microbiology (ASM)","Non-profit","OA","American Society for Microbiology (ASM)","Society/Association","USA","https://journals.asm.org/journal/msphere","3678","1.209","Q1 (Microbiology)","86","No","2379-5042",""
"mSystems","Microbiology and Infectious Diseases","American Society for Microbiology (ASM)","Non-profit","OA","American Society for Microbiology (ASM)","Society/Association","USA","https://journals.asm.org/journal/msystems","3852","1.671","Q1 (Biochemistry; Computer Science Applications; Ecology, Evolution, Behavior and Systematics; Genetics; Microbiology; Modeling and Simulation; Molecular Biology; Physiology)","101","No","2379-5077",""
"microLife","Microbiology and Infectious Diseases","Oxford University Press (OUP)","University Press associated with a society","OA","Federation of European Microbiological Societies (FEMS)","Society/Association","UK","https://academic.oup.com/microlife","2980","1.758","Q1 (Immunology and Microbiology)","16","No","2633-6693",""
