Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Visualized Experiments,https://www.jove.com/research/journal,For-profit,Journal of Visualized Experiments (JoVE),,,USA,Hybrid,2887,,Yes,No,Yes,0.409,Q2 (Chemical Engineering),152,No,1940-087X,,1940-087X
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Letters in Applied Microbiology,https://academic.oup.com/lambio?login=false,University Press,Oxford University Press (OUP),,,UK,Hybrid,2604,,Yes,No,No,0.495,Q3 (Applied Microbiology and Biotechnology),138,PCI friendly,1472-765X,0266-8254,0266-8254
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Lipids,https://aocs.onlinelibrary.wiley.com/journal/15589307,For-profit Society-Run,John Wiley & Sons,American Oil Chemists' Society (AOCS),Society/Association,USA,Hybrid,2220,,Yes,No,No,0.427,Q3 (Biochemistry; Organic Chemistry),137,No,1558-9307,0024-4201,0024-4201
Molecular & Cellular Biology,Biotechnology and Bioengineering,Macromolecular Bioscience,https://onlinelibrary.wiley.com/journal/16165195,For-profit,John Wiley & Sons,,,USA,Hybrid,2412,,Yes,No,No,0.81,Q1 (Materials Chemistry; Polymers and Plastics),129,No,1616-5195,1616-5187,1616-5187
Molecular & Cellular Biology,Microbiology and Infectious Diseases,mBio,https://journals.asm.org/journal/mbio,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,OA,3697,,Yes,Yes,Yes,2.002,Q1 (Microbiology; Virology),193,No,2150-7511,2161-2129,2150-7511
Molecular & Cellular Biology,Immunology and Cellular Immunology,Medical Microbiology and Immunology,https://link.springer.com/journal/430,For-profit,Springer Nature,,,Germany / UK,Hybrid,2642,,Yes,No,No,0.823,Q2 (Immunology; Immunology and Allergy; Medicine; Microbiology),77,No,1432-1831,0300-8584,0300-8584
Molecular & Cellular Biology,Clinical and Medical Sciences,Medical Molecular Morphology,https://link.springer.com/journal/795,For-profit Society-Run,Springer Nature,Japanese Society for Clinical Molecular Morphology,Society/Association,Germany / UK,Hybrid,2990,,Yes,No,No,0.494,Q2 (Pathology and Forensic Medicine),51,No,1860-1499,1860-1480,1860-1499
Molecular & Cellular Biology,Neuroscience and Neurobiology,Metabolic Brain Disease,https://link.springer.com/journal/11011,For-profit,Springer Nature,,,Germany / UK,Hybrid,2466,,Yes,No,No,0.995,Q2 (Biochemistry; Cellular and Molecular Neuroscience; Neurology),87,No,1573-7365,0885-7490,0885-7490
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Metabolism,https://www.sciencedirect.com/journal/metabolism,For-profit,Elsevier,,,Netherlands,Hybrid,2684,Metabolism: Clinical and Experimental,With alternative journal name,No,Yes,4.328,"Q1 (Endocrinology; Endocrinology, Diabetes and Metabolism)",184,No,1532-8600,0026-0495,0026-0495
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Metabolomics,https://link.springer.com/journal/11306,For-profit,Springer Nature,,,Germany / UK,Hybrid,2931,,Yes,No,Yes,0.936,"Q2 (Biochemistry; Clinical Biochemistry; Endocrinology, Diabetes and Metabolism)",107,No,1573-3890,1573-3882,1573-3882
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbes and Infection,https://www.pasteur.fr/fr/ceris/publications-scientifiques/microbes-infection,For-profit Society-Run,Elsevier,Institut Pasteur,University/Government,Netherlands,Hybrid,1275,,Yes,No,Yes,0.874,Q2 (Immunology; Infectious Diseases; Microbiology),165,No,1769-714X,1286-4579,1286-4579
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbial Biotechnology,https://enviromicro-journals.onlinelibrary.wiley.com/journal/17517915,For-profit,John Wiley & Sons,Applied Microbiology International (AMI),,UK,OA,2811,,Yes,Yes,Yes,1.392,Q1 (Applied Microbiology and Biotechnology; Biochemistry; Bioengineering; Biotechnology),120,No,1751-7915,1751-7915,1751-7915
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbial Drug Resistance,https://home.liebertpub.com/publications/microbial-drug-resistance/44/overview,For-profit,Sage Publishing (Mary Ann Liebert),,,USA,Hybrid,2768,,Yes,No,No,0.605,Q2 (Medicine),80,No,1931-8448,1076-6294,1076-6294
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbial Ecology,https://link.springer.com/journal/248,For-profit,Springer Nature,,,Germany / UK,OA,3468,,Yes,No,Yes,1.118,"Q1 (Ecology; Ecology, Evolution, Behavior and Systematics; Soil Science)",161,No,1432-184X,0095-3628,0095-3628
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbial Genomics,https://www.microbiologyresearch.org/content/journal/mgen,Non-profit,Microbiology Society,Microbiology Society,Society/Association,UK,OA,2156,,Yes,Yes,Yes,1.575,Q1 (Epidemiology; Genetics; Microbiology; Molecular Biology),62,No,2057-5858,,2057-5858
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbial Pathogenesis,https://www.sciencedirect.com/journal/microbial-pathogenesis,For-profit,Elsevier,,,Netherlands,Hybrid,2485,,Yes,No,No,0.936,Q2 (Infectious Diseases; Microbiology),119,No,1096-1208,0882-4010,0882-4010
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiological Research,https://www.sciencedirect.com/journal/microbiological-research,For-profit,Elsevier,,,Netherlands,Hybrid,4006,,Yes,No,Yes,1.872,Q1 (Microbiology),141,No,1618-0623,0944-5013,0944-5013
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiology,https://www.microbiologyresearch.org/content/journal/micro,Non-profit,Microbiology Society,Microbiology Society,Society/Association,UK,Hybrid,2759,Microbiology (United Kingdom),ISSN-L match,Yes,Yes,1.242,Q1 (Microbiology),215,No,1465-2080,1350-0872,1350-0872
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiology and Immunology,https://onlinelibrary.wiley.com/journal/13480421,For-profit Society-Run,John Wiley & Sons,Japanese Society for Bacteriology; Japanese Society for Virology; Japanese Society for Host Defense Research,Society/Association,USA,Hybrid,2270,,Yes,No,No,0.657,Q2 (Virology),89,No,1348-0421,0385-5600,0385-5600
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiology and Molecular Biology Reviews,https://journals.asm.org/journal/mmbr,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,,,,Yes,No,No,3.769,Q1 (Immunology and Microbiology; Infectious Diseases; Microbiology; Molecular Biology),293,No,1098-5557,1092-2172,1092-2172
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiology Outlooks,https://www.microbiologyresearch.org/content/journal/mout,Non-profit,Microbiology Society,Microbiology Society,Society/Association,UK,,,,No,No,No,,,,No,2977-733X,,2977-733X
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiology Resource Announcements,https://journals.asm.org/journal/mra,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology,Society/Association,USA,OA,1031,,Yes,No,Yes,0.254,Q3 (Immunology and Microbiology),51,No,2576-098X,,2576-098X
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiology Spectrum,https://journals.asm.org/journal/spectrum,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,OA,3061,,Yes,Yes,Yes,1.206,Q1 (Ecology; Immunology and Microbiology; Infectious Diseases; Microbiology; Physiology),111,No,2165-0497,,2165-0497
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Microbiome,https://microbiomejournal.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,3692,,Yes,Yes,Yes,4.166,Q1 (Microbiology),186,No,2049-2618,,2049-2618
Molecular & Cellular Biology,Microbiology and Infectious Diseases,microLife,https://academic.oup.com/microlife,University Press Society-Run,Oxford University Press (OUP),Federation of European Microbiological Societies (FEMS),Society/Association,UK,OA,2980,,Yes,Yes,Yes,1.758,Q1 (Immunology and Microbiology),16,No,2633-6693,,2633-6693
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Mitochondrion,https://www.sciencedirect.com/journal/mitochondrion,For-profit Society-Run,Elsevier,Japanese Society of Mitochondria Research and Medicine,Society/Association,Netherlands,Hybrid,2427,,Yes,No,No,1.471,Q1 (Molecular Biology; Molecular Medicine),119,No,1872-8278,1567-7249,1567-7249
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular and Cellular Biochemistry,https://link.springer.com/journal/11010,For-profit,Springer Nature,,,Germany / UK,Hybrid,2073,,Yes,No,No,1.174,Q1 (Clinical Biochemistry; Medicine),146,No,1573-4919,0300-8177,0300-8177
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular and Cellular Biology,https://www.tandfonline.com/journals/tmcb20,For-profit,Taylor & Francis Group,,,USA,Hybrid,2581,,Yes,No,No,0.984,Q2 (Molecular Biology),367,No,1098-5549,0270-7306,0270-7306
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular and Cellular Endocrinology,https://www.sciencedirect.com/journal/molecular-and-cellular-endocrinology,For-profit,Elsevier,,,Netherlands,Hybrid,2695,,Yes,No,No,1.232,Q1 (Biochemistry),181,No,1872-8057,0303-7207,0303-7207
Molecular & Cellular Biology,Neuroscience and Neurobiology,Molecular and Cellular Neuroscience,https://www.sciencedirect.com/journal/molecular-and-cellular-neuroscience,For-profit,Elsevier,,,Netherlands,Hybrid,2175,,Yes,No,No,1.124,Q2 (Cell Biology; Cellular and Molecular Neuroscience; Molecular Biology),154,No,1095-9327,1044-7431,1044-7431
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular and Cellular Proteomics,https://www.mcponline.org/,For-profit Society-Run,Elsevier,American Society for Biochemistry and Molecular Biology,Society/Association,Netherlands,OA,3081,,Yes,Yes,Yes,2.349,Q1 (Analytical Chemistry; Biochemistry; Medicine; Molecular Biology),219,No,1535-9484,1535-9476,1535-9476
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Autism,https://molecularautism.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2852,,Yes,Yes,Yes,1.788,Q1 (Developmental Biology; Developmental Neuroscience; Molecular Biology; Psychiatry and Mental Health),93,No,2040-2392,,2040-2392
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Biology of the Cell,https://www.molbiolcell.org/,Non-profit,American Society for Cell Biology,American Society for Cell Biology,Society/Association,USA,Hybrid,2294,,Yes,No,Yes,1.441,Q2 (Cell Biology; Molecular Biology),256,No,1939-4586,1059-1524,1059-1524
Molecular & Cellular Biology,Biotechnology and Bioengineering,Molecular Biotechnology,https://link.springer.com/journal/12033,For-profit,Springer Nature,,,Germany / UK,Hybrid,3147,,Yes,No,No,0.731,Q2 (Applied Microbiology and Biotechnology; Biochemistry; Bioengineering; Biotechnology),98,No,1559-0305,1073-6085,1073-6085
Molecular & Cellular Biology,Neuroscience and Neurobiology,Molecular Brain,https://molecularbrain.biomedcentral.com/,For-profit Society-Run,Springer Nature (BioMed Central),Association for the Study of Neurons and Diseases,Society/Association,UK,OA,2528,,Yes,Yes,Yes,1.236,Q2 (Cellular and Molecular Neuroscience; Molecular Biology),88,No,1756-6606,,1756-6606
Molecular & Cellular Biology,Cancer and Oncology,Molecular Cancer,https://molecular-cancer.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,4278,,Yes,Yes,Yes,9.908,Q1 (Cancer Research; Molecular Medicine; Oncology),242,No,1476-4598,,1476-4598
Molecular & Cellular Biology,Cancer and Oncology,Molecular Cancer Research,https://aacrjournals.org/mcr,Non-profit,American Association for Cancer Research (AACR),American Association for Cancer Research,Society/Association,USA,Hybrid,4117,,Yes,No,No,1.759,Q1 (Cancer Research; Molecular Biology; Oncology),162,No,1557-3125,1541-7786,1541-7786
Molecular & Cellular Biology,Cancer and Oncology,Molecular Cancer Therapeutics,https://aacrjournals.org/mct,Non-profit,American Association for Cancer Research (AACR),American Association for Cancer Research,Society/Association,USA,Hybrid,3906,,Yes,No,Yes,2.392,Q1 (Cancer Research; Oncology),212,No,1538-8514,1535-7163,1535-7163
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Cell,https://www.cell.com/molecular-cell,For-profit,Elsevier (Cell Press),,,USA,Hybrid,9117,,Yes,No,Yes,10.67,Q1 (Cell Biology; Molecular Biology),473,No,1097-4164,1097-2765,1097-2765
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Cytogenetics,https://molecularcytogenetics.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2426,,Yes,Yes,Yes,0.485,Q3 (Biochemistry; Genetics; Molecular Biology; Molecular Medicine),42,No,1755-8166,,1755-8166
Molecular & Cellular Biology,Genetics and Genomics,Molecular Genetics and Metabolism,https://www.sciencedirect.com/journal/molecular-genetics-and-metabolism,For-profit Society-Run,Elsevier,Society for Inherited Metabolic Disorders,Society/Association,Netherlands,Hybrid,2933,,Yes,No,Yes,1.35,"Q1 (Biochemistry; Endocrinology; Endocrinology, Diabetes and Metabolism; Genetics)",134,No,1096-7206,1096-7192,1096-7192
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Genetics and Metabolism Reports,https://www.sciencedirect.com/journal/molecular-genetics-and-metabolism-reports,For-profit,Elsevier,,,USA,OA,1823,,Yes,Yes,Yes,0.613,Q3 (Endocrinology; Genetics; Molecular Biology),36,No,2214-4269,2214-4269,2214-4269
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Human Reproduction,https://academic.oup.com/molehr,University Press,Oxford University Press (OUP),,,UK,Hybrid,3030,,Yes,No,No,1.181,Q1 (Embryology; Obstetrics and Gynecology; Reproductive Medicine),145,No,1460-2407,1360-9947,1360-9947
Molecular & Cellular Biology,Methodology and Experimental Techniques,Molecular Imaging,https://journals.sagepub.com/home/mix,For-profit Society-Run,Sage Publishing,Society of Nuclear Medicine and Molecular Imaging,Society/Association,USA,OA,1977,,Yes,Yes,No,0.559,"Q2 (Biotechnology; Condensed Matter Physics; Radiology, Nuclear Medicine and Imaging)",69,No,1536-0121,1535-3508,1535-3508
Molecular & Cellular Biology,Methodology and Experimental Techniques,Molecular Imaging and Biology,https://link.springer.com/journal/11307,For-profit Society-Run,Springer Nature,"the World Molecular Imaging Society (WMIS), the European Society for Molecular Imaging (ESMI), the Federation of Asian Societies for Molecular Imaging (FASMI)",Society/Association,Germany / UK,Hybrid,2434,,Yes,No,No,0.74,"Q2 (Oncology; Radiology, Nuclear Medicine and Imaging)",83,No,1860-2002,1536-1632,1536-1632
Molecular & Cellular Biology,Immunology and Cellular Immunology,Molecular Immunology,https://www.sciencedirect.com/journal/molecular-immunology,For-profit,Elsevier,,,Netherlands,Hybrid,3412,,Yes,No,Yes,0.969,Q2 (Immunology; Molecular Biology),160,No,1872-9142,0161-5890,0161-5890
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Medicine,https://molmed.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),Feinstein Institute for Medical Research,,UK,OA,2219,,Yes,Yes,Yes,2.069,Q1 (Genetics; Molecular Biology; Molecular Medicine),141,No,1528-3658,1076-1551,1076-1551
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Metabolism,https://www.sciencedirect.com/journal/molecular-metabolism,For-profit,Elsevier,,,Netherlands,OA,3568,,Yes,Yes,Yes,2.918,Q1 (Cell Biology; Molecular Biology),123,No,2212-8778,2212-8778,2212-8778
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Molecular Microbiology,https://onlinelibrary.wiley.com/journal/13652958,For-profit,John Wiley & Sons,,,USA,Hybrid,3800,,Yes,No,Yes,1.314,Q1 (Microbiology),285,No,1365-2958,0950-382X,0950-382X
Molecular & Cellular Biology,Neuroscience and Neurobiology,Molecular Neurobiology,https://link.springer.com/journal/12035,For-profit,Springer Nature,,,Germany / UK,Hybrid,3445,,Yes,No,Yes,1.545,Q1 (Cellular and Molecular Neuroscience; Neurology; Neuroscience),157,No,1559-1182,0893-7648,0893-7648
Molecular & Cellular Biology,Neuroscience and Neurobiology,Molecular Neurodegeneration,https://molecularneurodegeneration.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),BrightFocus Foundation,,UK,OA,2890,,Yes,Yes,Yes,6.262,Q1 (Cellular and Molecular Neuroscience; Molecular Biology; Neurology),139,No,1750-1326,,1750-1326
Molecular & Cellular Biology,Methodology and Experimental Techniques,Molecular Omics,https://academic.oup.com/molecular-omics,University Press,Oxford University Press (OUP),,,UK,Hybrid,1833,,Yes,No,No,0.675,Q2 (Biochemistry),31,No,2515-4184,,2515-4184
Molecular & Cellular Biology,Cancer and Oncology,Molecular Oncology,https://febs.onlinelibrary.wiley.com/journal/18780261,For-profit Society-Run,John Wiley & Sons,Federation of European Biochemical Societies (FEBS),Society/Association,UK,OA,4095,,Yes,Yes,Yes,1.738,Q1 (Genetics; Medicine; Molecular Medicine; Oncology),130,No,1878-0261,1574-7891,1574-7891
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Pain,https://journals.sagepub.com/overview-metric/MPX?,For-profit,Sage Publishing,,,USA,OA,1711,,Yes,Yes,Yes,1.058,Q1 (Anesthesiology and Pain Medicine),104,No,1744-8069,1744-8069,1744-8069
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Pharmaceutics,https://www.sciencedirect.com/org/journal/molecular-pharmaceutics,Non-profit,American Chemical Society (ACS),American Chemical Society (ACS),Society/Association,USA,Hybrid,2736,,Yes,No,Yes,0.957,Q1 (Pharmaceutical Science),172,No,1543-8392,1543-8384,1543-8384
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Pharmacology,https://www.sciencedirect.com/journal/molecular-pharmacology,For-profit Society-Run,Elsevier,American Society for Pharmacology and Experimental Therapeutics (ASPET),Society/Association,Netherlands,Hybrid,2183,,Yes,No,Yes,1.15,Q1 (Pharmacology),218,No,1521-0111,0026-895X,0026-895X
Molecular & Cellular Biology,Miscellaneous / Interdisciplinary,Molecular Phylogenetics and Evolution,https://www.sciencedirect.com/journal/molecular-phylogenetics-and-evolution,For-profit,Elsevier,,,Netherlands,Hybrid,3736,,Yes,No,Yes,1.277,"Q1 (Ecology, Evolution, Behavior and Systematics; Genetics)",188,No,1095-9513,1055-7903,1055-7903
Molecular & Cellular Biology,Plant Biology and Physiology,Molecular Plant,https://www.cell.com/molecular-plant,For-profit,Elsevier (Cell Press),,,USA,Hybrid,2680,,Yes,No,Yes,7.692,Q1 (Molecular Biology; Plant Science),198,No,1752-9867,1674-2052,1674-2052
Molecular & Cellular Biology,Plant Biology and Physiology,Molecular Plant Pathology,https://bsppjournals.onlinelibrary.wiley.com/journal/13643703,For-profit Society-Run,John Wiley & Sons,British Society for Plant Pathology,Society/Association,USA,OA,3207,,Yes,Yes,Yes,1.453,Q1 (Agronomy and Crop Science; Plant Science; Soil Science),145,No,1364-3703,1464-6722,1364-3703
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Psychiatry,https://www.nature.com/mp/,For-profit,Springer Nature,,,Germany,Hybrid,4543,,Yes,No,Yes,4.602,Q1 (Cellular and Molecular Neuroscience; Molecular Biology; Psychiatry and Mental Health),274,No,1476-5578,1359-4184,1359-4184
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Reproduction and Development,https://onlinelibrary.wiley.com/journal/10982795,For-profit,John Wiley & Sons,,,USA,Hybrid,2969,,Yes,No,No,0.875,Q2 (Developmental Biology; Genetics),121,No,1098-2795,1040-452X,1040-452X
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Systems Biology,https://www.embopress.org/journal/17444292,For-profit Society-Run,Springer Nature,European Molecular Biology Organization (EMBO) Press,,Germany / UK,OA,7545,,Yes,Yes,Yes,4.229,"Q1 (Agricultural and Biological Sciences; Applied Mathematics; Biochemistry, Genetics and Molecular Biology; Computational Theory and Mathematics; Immunology and Microbiology; Information Systems; Medicine)",185,No,1744-4292,,1744-4292
Molecular & Cellular Biology,Clinical and Medical Sciences,Molecular Therapy,https://www.cell.com/molecular-therapy-family/molecular-therapy/home,For-profit,Elsevier (Cell Press),,,USA,Hybrid,3176,,Yes,No,Yes,3.814,Q1 (Drug Discovery; Genetics; Medicine; Molecular Biology; Molecular Medicine; Pharmacology),233,No,1525-0024,1525-0016,1525-0016
Molecular & Cellular Biology,Methodology and Experimental Techniques,Molecular Therapy Nucleic Acids,https://www.cell.com/molecular-therapy-family/nucleic-acids/home,For-profit Society-Run,Elsevier (Cell Press),American Society of Gene & Cell Therapy,Society/Association,USA,OA,4379,,Yes,Yes,Yes,2.068,Q1 (Drug Discovery; Molecular Medicine),113,No,2162-2531,2162-2531,2162-2531
Molecular & Cellular Biology,Methodology and Experimental Techniques,Molecular Therapy: Methods and Clinical Development,https://www.cell.com/molecular-therapy-family/methods/home,For-profit Society-Run,Elsevier (Cell Press),American Society of Gene & Cell Therapy,Society/Association,USA,OA,2966,,Yes,Yes,Yes,1.749,Q1 (Genetics; Molecular Biology; Molecular Medicine),77,No,2329-0501,2329-0501,2329-0501
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecular Vision,https://www.molvis.org/molvis/,University Press,Emory University,Molecular Vision,,USA,OA diamond,0,,Yes,Yes,No,0.503,Q2 (Ophthalmology),110,No,1090-0535,,1090-0535
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Molecules and Cells,https://www.sciencedirect.com/journal/molecules-and-cells,For-profit Society-Run,Elsevier,Korean Society for Molecular and Cellular Biology,Society/Association,USA,OA,,,Yes,Yes,No,1.932,Q1 (Cell Biology; Medicine; Molecular Biology),108,No,0219-1032,1016-8478,1016-8478
Molecular & Cellular Biology,Microbiology and Infectious Diseases,mSphere,https://journals.asm.org/journal/msphere,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,OA,3678,,Yes,Yes,Yes,1.209,Q1 (Microbiology),86,No,2379-5042,,2379-5042
Molecular & Cellular Biology,Microbiology and Infectious Diseases,mSystems,https://journals.asm.org/journal/msystems,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,OA,3852,,Yes,Yes,Yes,1.671,"Q1 (Biochemistry; Computer Science Applications; Ecology, Evolution, Behavior and Systematics; Genetics; Microbiology; Modeling and Simulation; Molecular Biology; Physiology)",101,No,2379-5077,,2379-5077
Molecular & Cellular Biology,Biotechnology and Bioengineering,Nature Biotechnology,https://www.nature.com/nbt/,For-profit,Springer Nature,,,Germany / UK,Hybrid,11724,,Yes,No,Yes,23.109,Q1 (Applied Microbiology and Biotechnology; Bioengineering; Biomedical Engineering; Biotechnology; Molecular Medicine),553,No,1546-1696,1087-0156,1087-0156
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Nature Cell Biology,https://www.nature.com/ncb/,For-profit,Springer Nature,,,Germany,Hybrid,10898,,Yes,No,Yes,9.085,Q1 (Cell Biology),431,No,1476-4679,1465-7392,1465-7392
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Nature Chemical Biology,https://www.nature.com/nchembio/,For-profit,Springer Nature,,,Germany / UK,Hybrid,10898,,Yes,No,Yes,6.032,Q1 (Cell Biology; Molecular Biology),282,No,1552-4469,1552-4450,1552-4450
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Nature Metabolism,https://www.nature.com/natmetab/,For-profit,Springer Nature,,,Germany / UK,Hybrid,8720,,Yes,No,Yes,9.602,"Q1 (Cell Biology; Endocrinology, Diabetes and Metabolism; Internal Medicine; Physiology)",113,No,2522-5812,,2522-5812
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Nature Microbiology,https://www.nature.com/nmicrobiol/,For-profit,Springer Nature,,,Germany / UK,Hybrid,11721,,Yes,No,Yes,7.44,Q1 (Applied Microbiology and Biotechnology; Cell Biology; Genetics; Immunology; Microbiology),176,No,2058-5276,,2058-5276
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Nature Reviews Microbiology,https://www.nature.com/nrmicro/,For-profit,Springer Nature,,,Germany / UK,Hybrid,,,Yes,No,No,18.406,Q1 (Immunology and Microbiology; Infectious Diseases; Microbiology),421,No,1740-1534,1740-1526,1740-1526
Molecular & Cellular Biology,Miscellaneous / Interdisciplinary,Nature Reviews Molecular Cell Biology,https://www.nature.com/nrm/,For-profit,Springer Nature,,,Germany / UK,,,,Yes,No,No,35.568,Q1 (Cell Biology; Molecular Biology),553,No,1471-0080,1471-0072,1471-0072
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Nature Structural and Molecular Biology,https://www.nature.com/nsmb/,For-profit,Springer Nature,,,Germany,Hybrid,9727,,Yes,No,Yes,6.761,Q1 (Molecular Biology; Structural Biology),317,No,1545-9985,1545-9993,1545-9985
Molecular & Cellular Biology,Neuroscience and Neurobiology,Neuron Glia Biology,https://www.cambridge.org/core/journals/neuron-glia-biology,University Press,Cambridge University Press (CUP),,,UK,,,,No,No,No,,,,No,1741-0533,1740-925X,1740-925X
Molecular & Cellular Biology,Neuroscience and Neurobiology,Neuropeptides,https://www.sciencedirect.com/journal/neuropeptides,For-profit,Elsevier,,,Netherlands,Hybrid,1735,,Yes,No,No,0.786,Q2 (Medicine; Neurology),83,No,1532-2785,0143-4179,0143-4179
Molecular & Cellular Biology,Neuroscience and Neurobiology,Neuropharmacology,https://www.sciencedirect.com/journal/neuropharmacology,For-profit,Elsevier,,,Netherlands,Hybrid,3001,,Yes,No,Yes,1.568,Q1 (Cellular and Molecular Neuroscience; Pharmacology),206,No,1873-7064,0028-3908,0028-3908
Molecular & Cellular Biology,Neuroscience and Neurobiology,Neuropsychopharmacology,https://www.nature.com/npp,For-profit,Springer Nature,,,Germany,Hybrid,4159,,Yes,No,Yes,2.988,Q1 (Pharmacology; Psychiatry and Mental Health),269,No,1740-634X,0893-133X,0893-133X
Molecular & Cellular Biology,Neuroscience and Neurobiology,Neurotoxicity Research,https://link.springer.com/journal/12640,For-profit Society-Run,Springer Nature,Neurotoxicity Society,Society/Association,Germany / UK,Hybrid,2640,,Yes,No,No,0.861,Q2 (Neuroscience; Toxicology),94,No,1476-3524,1029-8428,1029-8428
Molecular & Cellular Biology,Neuroscience and Neurobiology,Neurotoxicology,https://www.sciencedirect.com/journal/neurotoxicology,For-profit Society-Run,Elsevier,International Neurotoxicology Association,Society/Association,Netherlands,OA,1708,,Yes,No,Yes,1.026,Q1 (Toxicology),141,No,1872-9711,0161-813X,0161-813X
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Open Biology,https://royalsocietypublishing.org/journal/rsob,Non-profit,The Royal Society,The Royal Society,Society/Association,UK,OA,2532,,Yes,Yes,Yes,1.335,"Q1 (Biochemistry, Genetics and Molecular Biology; Neuroscience)",93,No,2046-2441,,2046-2441
Molecular & Cellular Biology,Plant Biology and Physiology,Plant and Cell Physiology,https://academic.oup.com/pcp,University Press,Oxford University Press (OUP),,,UK,Hybrid,2990,,Yes,No,Yes,1.586,Q1 (Medicine; Physiology; Plant Science),199,No,1471-9053,0032-0781,0032-0781
Molecular & Cellular Biology,Plant Biology and Physiology,Plant Cell,https://academic.oup.com/plcell,University Press,Oxford University Press (OUP),,,UK,Hybrid,5165,,Yes,No,Yes,4.088,Q1 (Cell Biology; Plant Science),428,No,1532-298X,1040-4651,1040-4651
Molecular & Cellular Biology,Plant Biology and Physiology,Plant Molecular Biology,https://link.springer.com/journal/11103,For-profit,Springer Nature,,,Germany / UK,Hybrid,3034,,Yes,No,No,1.113,Q1 (Agronomy and Crop Science; Medicine; Plant Science),208,No,1573-5028,0167-4412,0167-4412
