Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Immunology,Immunopathology,Vector-borne and zoonotic diseases,https://journals.sagepub.com/home/VBZ,For-profit Society-Run,Sage Publishing (Mary Ann Liebert),Society for Zoonotic Ecology and Epidemiology,Society/Association,USA,Hybrid,2030,,Yes,No,No,0.626,Q2 (Infectious Diseases; Virology),94,No,1530-3667,,1530-3667
Immunology,Veterinary Immunology,Veterinary Pathology,https://journals.sagepub.com/home/vet,For-profit,Sage Publishing,,,USA,Hybrid,2428,,Yes,No,No,0.746,Q1 (Veterinary),118,No,1544-2217,0300-9858,0300-9858
Immunology,Virology,Viral Immunology,https://journals.sagepub.com/home/vim,For-profit,Sage Publishing,,,USA,Hybrid,3405,,Yes,No,Yes,0.438,Q3 (Virology),73,No,1557-8976,0882-8245,0882-8245
Immunology,Virology,Virologica Sinica,https://www.sciencedirect.com/journal/virologica-sinica,For-profit,Elsevier,,,Netherlands,Hybrid,2330,,Yes,No,No,1.201,Q1 (Infectious Diseases; Virology),54,No,1995-820X,1674-0769,1995-820X
Immunology,Virology,Virologie,https://sfv-virologie.org/revue-virologie,For-profit Society-Run,John Libbey Eurotext,Société Française de Virologie,Society/Association,France,Hybrid,333,,Yes,No,Yes,0.17,Q4 (Infectious Diseases; Virology),13,No,1950-6961,1267-8694,1267-8694
Immunology,Virology,Virology,https://www.sciencedirect.com/journal/virology,For-profit Society-Run,Elsevier,World Society for Virology,Society/Association,Netherlands,Hybrid,2920,,Yes,No,Yes,0.717,Q2 (Virology),206,No,1096-0341,0042-6822,0042-6822
Immunology,Virology,Virology Journal,https://virologyj.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2410,,Yes,Yes,Yes,1.021,Q1 (Infectious Diseases),111,No,1743-422X,,1743-422X
Immunology,Virology,Virulence,https://www.tandfonline.com/loi/kvir20,For-profit,Taylor & Francis Group,,,USA,OA,2875,,Yes,Yes,Yes,1.632,Q1 (Immunology; Infectious Diseases; Microbiology; Parasitology),109,No,2150-5608,2150-5594,2150-5594
Immunology,Virology,Virus Evolution,https://academic.oup.com/ve,University Press,Oxford University Press (OUP),,,UK,OA,2736,,Yes,Yes,Yes,1.57,Q1 (Microbiology; Virology),51,No,2057-1577,,2057-1577
Immunology,Virology,Virus Genes,https://link.springer.com/journal/11262,For-profit,Springer Nature,,,Germany / UK,Hybrid,2554,,Yes,No,No,0.541,Q2 (Medicine),70,No,1572-994X,0920-8569,0920-8569
Immunology,Virology,Virus Research,https://www.sciencedirect.com/journal/virus-research,For-profit,Elsevier,,,Netherlands,OA,2300,,Yes,Yes,Yes,0.829,Q2 (Infectious Diseases; Virology),158,No,1872-7492,0168-1702,0168-1702
Immunology,Allergy and Hypersensitivity,World Allergy Organization Journal,https://www.worldallergyorganizationjournal.org/,For-profit,Elsevier,World Allergy Organization,,Netherlands,OA,2454,,Yes,Yes,Yes,1.225,Q1 (Pulmonary and Respiratory Medicine),67,No,1939-4551,1939-4551,1939-4551
Immunology,Immunopathology,World Journal of Microbiology and Biotechnology,https://link.springer.com/journal/11274,For-profit Society-Run,Springer Nature,International Union of Microbiological Societies (IUMS),Society/Association,Germany / UK,Hybrid,200,,Yes,No,Yes,0.909,Q1 (Applied Microbiology and Biotechnology; Medicine),133,No,1573-0972,0959-3993,0959-3993
Immunology,Transplant Immunology,Xenotransplantation,https://onlinelibrary.wiley.com/journal/13993089,For-profit Society-Run,John Wiley & Sons,International Xenotransplantation Association,Society/Association,USA,Hybrid,1994,,Yes,No,No,0.99,Q2 (Immunology; Transplantation),74,No,1399-3089,0908-665X,0908-665X
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
Immunology,,,,,,,,,,,,No,No,No,,,,No,,,
